"""Atmos Mix Number""",AGTRightPosX:,AGTRightPosY:,AGTRightPosZ:,AGTLeftPosX:,AGTLeftPosY:,AGTLeftPosZ:
706,8.10498097,5.751241654,0.6610837359,8.10498097,-5.751241654,0.6610837359
707,8.432888295,7.097496914,0.889701637,8.432888295,-7.097496914,0.889701637
708,8.595677882,5.770090979,0.3114597499,8.595677882,-5.770090979,0.3114597499
709,8.910510208,6.787192696,0.9040725301,8.910510208,-6.787192696,0.9040725301
710,9.417566088,4.200853927,3.123451824,9.417566088,-4.200853927,3.123451824
711,9.412255613,7.456555485,3.688426279,9.412255613,-7.456555485,3.688426279
712,9.852641138,6.828786283,1.025767109,9.852641138,-6.828786283,1.025767109
713,9.802546552,7.428713264,1.785819592,9.802546552,-7.428713264,1.785819592
714,8.307862555,7.886841085,1.544787364,8.307862555,-7.886841085,1.544787364
715,8.002854075,6.418943922,4.098575199,8.002854075,-6.418943922,4.098575199
716,8.048459753,6.711819524,2.772406509,8.048459753,-6.711819524,2.772406509
717,8.513569186,7.262472378,1.611328118,8.513569186,-7.262472378,1.611328118
718,8.465217693,6.348495526,1.016921765,8.465217693,-6.348495526,1.016921765
719,8.179867911,4.367413028,3.919309625,8.179867911,-4.367413028,3.919309625
720,8.272075047,5.038688368,3.631847352,8.272075047,-5.038688368,3.631847352
721,8.427052802,7.929966737,2.891550533,8.427052802,-7.929966737,2.891550533
722,9.547341834,6.494310359,3.121668746,9.547341834,-6.494310359,3.121668746
723,8.930303784,6.815940931,4.845241942,8.930303784,-6.815940931,4.845241942
724,9.162223741,6.298130874,2.701632491,9.162223741,-6.298130874,2.701632491
725,8.643066845,5.18455354,0.6987893093,8.643066845,-5.18455354,0.6987893093
726,8.667323798,5.863542184,1.795577604,8.667323798,-5.863542184,1.795577604
727,8.523783845,7.223706568,1.469828776,8.523783845,-7.223706568,1.469828776
728,8.945838377,5.837625821,0.07454038927,8.945838377,-5.837625821,0.07454038927
729,9.689895767,7.659389848,2.90645734,9.689895767,-7.659389848,2.90645734
730,8.236971126,7.935475994,3.230563571,8.236971126,-7.935475994,3.230563571
731,8.389862182,6.9369969,4.904116441,8.389862182,-6.9369969,4.904116441
732,8.861611498,5.795676057,1.734049723,8.861611498,-5.795676057,1.734049723
733,8.698414808,5.153015024,0.03902078444,8.698414808,-5.153015024,0.03902078444
734,8.052767421,5.95721881,1.906517213,8.052767421,-5.95721881,1.906517213
735,9.568722958,5.008192794,3.116950352,9.568722958,-5.008192794,3.116950352
736,8.645055272,5.449653933,2.149240389,8.645055272,-5.449653933,2.149240389
737,8.460180185,6.386800426,4.121921915,8.460180185,-6.386800426,4.121921915
738,9.481440554,5.296001991,1.575623421,9.481440554,-5.296001991,1.575623421
739,8.625945557,7.832385828,2.584202294,8.625945557,-7.832385828,2.584202294
740,9.753339174,5.549642657,0.403025463,9.753339174,-5.549642657,0.403025463
741,8.995271545,5.442394742,3.855856682,8.995271545,-5.442394742,3.855856682
742,8.135340242,5.982131223,0.6480076741,8.135340242,-5.982131223,0.6480076741
743,8.908351929,6.858584077,4.472266008,8.908351929,-6.858584077,4.472266008
744,8.572643186,7.431364576,0.1456127259,8.572643186,-7.431364576,0.1456127259
745,8.523502663,6.4662028,4.030596188,8.523502663,-6.4662028,4.030596188
746,8.523525255,6.893877329,0.964456089,8.523525255,-6.893877329,0.964456089
747,9.066777323,4.073870675,2.37501695,9.066777323,-4.073870675,2.37501695
748,9.977716237,7.048944217,4.529356058,9.977716237,-7.048944217,4.529356058
749,9.062693674,5.731838496,0.3406156738,9.062693674,-5.731838496,0.3406156738
750,9.822664752,4.945758621,2.384341293,9.822664752,-4.945758621,2.384341293
751,9.882935605,5.525285911,2.573626252,9.882935605,-5.525285911,2.573626252
752,9.302782995,5.540908028,4.551661797,9.302782995,-5.540908028,4.551661797
753,8.270277355,6.780402299,1.668112204,8.270277355,-6.780402299,1.668112204
754,8.132560591,6.676820153,2.965517691,8.132560591,-6.676820153,2.965517691
755,8.611377328,4.835609824,1.895066832,8.611377328,-4.835609824,1.895066832
756,8.034895295,5.540481714,2.909374474,8.034895295,-5.540481714,2.909374474
757,9.599589355,4.112336323,0.458564042,9.599589355,-4.112336323,0.458564042
758,9.364300992,5.795674623,0.7678330133,9.364300992,-5.795674623,0.7678330133
759,9.283867439,5.485627739,2.507840694,9.283867439,-5.485627739,2.507840694
760,9.355277163,4.163900332,0.5510738328,9.355277163,-4.163900332,0.5510738328
761,9.359770124,5.783520024,3.029804652,9.359770124,-5.783520024,3.029804652
762,8.254758655,4.524221766,3.473035699,8.254758655,-4.524221766,3.473035699
763,9.722337121,6.576869026,2.412406534,9.722337121,-6.576869026,2.412406534
764,8.031166378,5.458102774,4.602972515,8.031166378,-5.458102774,4.602972515
765,9.848285974,7.262172023,0.5276549238,9.848285974,-7.262172023,0.5276549238
766,8.90935042,4.992122233,1.08124005,8.90935042,-4.992122233,1.08124005
767,9.367892846,5.855213162,4.958977705,9.367892846,-5.855213162,4.958977705
768,9.100107832,5.061840453,4.239613262,9.100107832,-5.061840453,4.239613262
769,8.367652626,6.032033219,2.769476138,8.367652626,-6.032033219,2.769476138
770,8.745677466,5.469258093,4.917745257,8.745677466,-5.469258093,4.917745257
771,8.457193924,7.967166176,0.4568103333,8.457193924,-7.967166176,0.4568103333
772,9.290607297,7.931882593,0.3723183994,9.290607297,-7.931882593,0.3723183994
773,8.643024469,6.681210233,1.401578371,8.643024469,-6.681210233,1.401578371
774,8.743869263,4.883566505,3.063884962,8.743869263,-4.883566505,3.063884962
775,8.563837066,5.237014473,2.826791803,8.563837066,-5.237014473,2.826791803
776,8.187507723,6.208661476,0.7363572734,8.187507723,-6.208661476,0.7363572734
777,9.924889974,5.594965666,0.637238247,9.924889974,-5.594965666,0.637238247
778,8.505156728,7.856791174,3.111719673,8.505156728,-7.856791174,3.111719673
779,9.071215856,6.694471575,4.293089689,9.071215856,-6.694471575,4.293089689
780,8.777402909,4.643352257,4.072051727,8.777402909,-4.643352257,4.072051727
781,9.891192626,6.874646911,3.339150274,9.891192626,-6.874646911,3.339150274
782,8.778404169,7.400851598,2.834763918,8.778404169,-7.400851598,2.834763918
783,9.754650431,4.648836243,1.309813049,9.754650431,-4.648836243,1.309813049
784,9.198856247,7.481042404,0.6155468629,9.198856247,-7.481042404,0.6155468629
785,8.355773464,6.733853669,2.363457245,8.355773464,-6.733853669,2.363457245
786,8.835031356,7.45268669,2.965576433,8.835031356,-7.45268669,2.965576433
787,8.324410518,6.797091056,0.2750863469,8.324410518,-6.797091056,0.2750863469
788,9.274146317,5.292299645,1.041736915,9.274146317,-5.292299645,1.041736915
789,9.745110974,4.376846965,1.892073735,9.745110974,-4.376846965,1.892073735
790,9.355961965,4.585585493,3.775920882,9.355961965,-4.585585493,3.775920882
791,9.517583822,5.669772696,2.097627703,9.517583822,-5.669772696,2.097627703
792,8.713713219,6.968104173,2.334836982,8.713713219,-6.968104173,2.334836982
793,9.322911641,5.243112576,0.945838561,9.322911641,-5.243112576,0.945838561
794,9.33993581,5.520173293,3.566340192,9.33993581,-5.520173293,3.566340192
795,9.125569902,6.159854383,0.3498735638,9.125569902,-6.159854383,0.3498735638
796,8.761433294,6.940767383,1.801355675,8.761433294,-6.940767383,1.801355675
797,9.22218188,5.505895398,1.393102963,9.22218188,-5.505895398,1.393102963
798,9.950726987,6.468379269,2.48936914,9.950726987,-6.468379269,2.48936914
799,8.205306187,5.946284924,3.566881922,8.205306187,-5.946284924,3.566881922
800,9.488302765,4.666115645,4.585727075,9.488302765,-4.666115645,4.585727075
801,9.486991603,4.841428356,0.5466781832,9.486991603,-4.841428356,0.5466781832
802,9.191512326,5.878866901,4.354242939,9.191512326,-5.878866901,4.354242939
803,9.646164004,6.815236721,3.231695634,9.646164004,-6.815236721,3.231695634
804,8.944063762,6.499873004,0.6006204742,8.944063762,-6.499873004,0.6006204742
805,8.531216205,7.739486211,3.876641328,8.531216205,-7.739486211,3.876641328
806,8.827837831,7.812563827,2.190841528,8.827837831,-7.812563827,2.190841528
807,9.250777035,7.198521426,0.1255403287,9.250777035,-7.198521426,0.1255403287
808,9.94076008,7.32383447,3.741953244,9.94076008,-7.32383447,3.741953244
809,8.689123546,6.0047998,1.457314622,8.689123546,-6.0047998,1.457314622
810,9.076334325,6.962086767,0.3867444485,9.076334325,-6.962086767,0.3867444485
811,8.536895445,7.690035508,3.015177739,8.536895445,-7.690035508,3.015177739
812,9.369161976,6.625076245,4.622890627,9.369161976,-6.625076245,4.622890627
813,9.862748924,6.602773859,2.513804858,9.862748924,-6.602773859,2.513804858
814,9.234535794,4.239010567,2.153650455,9.234535794,-4.239010567,2.153650455
815,8.578686254,7.867508553,0.09993007574,8.578686254,-7.867508553,0.09993007574
816,9.638453421,5.204107173,2.831622855,9.638453421,-5.204107173,2.831622855
817,9.663580687,7.631856033,0.8368117773,9.663580687,-7.631856033,0.8368117773
818,9.647858307,7.888087482,0.9280526083,9.647858307,-7.888087482,0.9280526083
819,9.379727545,4.438229608,0.2473368784,9.379727545,-4.438229608,0.2473368784
820,8.081528073,6.2855193,0.8944705476,8.081528073,-6.2855193,0.8944705476
821,9.901156347,6.958813194,4.893981664,9.901156347,-6.958813194,4.893981664
822,8.192998567,5.247681017,3.065939108,8.192998567,-5.247681017,3.065939108
823,9.506274191,5.543834581,2.809101145,9.506274191,-5.543834581,2.809101145
824,9.982693199,4.527355133,4.70887256,9.982693199,-4.527355133,4.70887256
825,8.788747144,4.932074719,0.1819038644,8.788747144,-4.932074719,0.1819038644
826,8.802716986,4.560831405,1.852425489,8.802716986,-4.560831405,1.852425489
827,8.008199047,6.000645127,1.72792525,8.008199047,-6.000645127,1.72792525
828,8.261533693,4.273063086,4.200073698,8.261533693,-4.273063086,4.200073698
829,9.816387935,6.59221171,2.734920265,9.816387935,-6.59221171,2.734920265
830,8.46517037,4.651529227,4.414604966,8.46517037,-4.651529227,4.414604966
831,9.016343451,7.318453061,1.721035943,9.016343451,-7.318453061,1.721035943
832,9.786142257,4.362568797,3.350832435,9.786142257,-4.362568797,3.350832435
833,9.88408644,7.927524702,1.735233743,9.88408644,-7.927524702,1.735233743
834,8.601665041,4.815927883,3.599536794,8.601665041,-4.815927883,3.599536794
835,8.828836912,6.532052827,1.557638002,8.828836912,-6.532052827,1.557638002
836,8.790874012,4.91664741,0.5552314362,8.790874012,-4.91664741,0.5552314362
837,8.993124625,4.976619996,0.8533764988,8.993124625,-4.976619996,0.8533764988
838,8.759902085,5.938383124,1.259176916,8.759902085,-5.938383124,1.259176916
839,9.785276223,7.196230376,1.83523739,9.785276223,-7.196230376,1.83523739
840,9.93823789,7.731438077,3.455676078,9.93823789,-7.731438077,3.455676078
841,9.560942999,5.958760564,2.288916216,9.560942999,-5.958760564,2.288916216
842,9.155491323,4.627363098,2.670184891,9.155491323,-4.627363098,2.670184891
843,8.776480578,4.336321689,2.203714755,8.776480578,-4.336321689,2.203714755
844,9.191488809,4.267596805,2.036429885,9.191488809,-4.267596805,2.036429885
845,9.255176467,7.116685014,4.478350174,9.255176467,-7.116685014,4.478350174
846,9.75271313,5.076429404,4.00892727,9.75271313,-5.076429404,4.00892727
847,8.848868493,6.712862432,0.6862280155,8.848868493,-6.712862432,0.6862280155
848,9.853939819,5.691241678,4.767538265,9.853939819,-5.691241678,4.767538265
849,9.134989041,4.585491075,4.0904567,9.134989041,-4.585491075,4.0904567
850,9.296209058,4.390645823,0.9006279068,9.296209058,-4.390645823,0.9006279068
851,8.036329778,4.450254881,0.6024688557,8.036329778,-4.450254881,0.6024688557
852,9.882964658,4.021499596,0.01975391415,9.882964658,-4.021499596,0.01975391415
853,8.84293209,5.355091306,0.2389442448,8.84293209,-5.355091306,0.2389442448
854,9.988488303,6.278926574,1.066499946,9.988488303,-6.278926574,1.066499946
855,8.288794502,7.895785428,3.612490709,8.288794502,-7.895785428,3.612490709
856,8.901115185,6.162121226,3.804081616,8.901115185,-6.162121226,3.804081616
857,8.608129724,6.272649002,3.808058078,8.608129724,-6.272649002,3.808058078
858,8.353836726,5.297994379,3.003825731,8.353836726,-5.297994379,3.003825731
859,9.165528453,6.516731816,0.568273357,9.165528453,-6.516731816,0.568273357
860,9.203731492,5.442284188,0.1288214717,9.203731492,-5.442284188,0.1288214717
861,9.901672374,7.035315007,2.408876279,9.901672374,-7.035315007,2.408876279
862,8.237421198,7.24377199,0.4513359142,8.237421198,-7.24377199,0.4513359142
863,9.822513367,4.709705665,0.1853832209,9.822513367,-4.709705665,0.1853832209
864,8.501874423,4.264365789,1.912493624,8.501874423,-4.264365789,1.912493624
865,8.727678421,7.252485829,1.762344979,8.727678421,-7.252485829,1.762344979
866,9.859082833,6.82118986,4.115868907,9.859082833,-6.82118986,4.115868907
867,8.747097377,4.587782139,4.028535337,8.747097377,-4.587782139,4.028535337
868,9.141365386,4.554116969,3.442788878,9.141365386,-4.554116969,3.442788878
869,9.738560877,4.910715815,2.239674366,9.738560877,-4.910715815,2.239674366
870,9.374517716,7.383546956,2.766177224,9.374517716,-7.383546956,2.766177224
871,9.679430648,4.127373965,4.942556068,9.679430648,-4.127373965,4.942556068
872,9.103169153,7.931330428,4.829694987,9.103169153,-7.931330428,4.829694987
873,9.630615428,7.953317146,4.881538239,9.630615428,-7.953317146,4.881538239
874,8.492245753,7.317719466,0.3358782767,8.492245753,-7.317719466,0.3358782767
875,8.209027753,6.498216038,4.854191833,8.209027753,-6.498216038,4.854191833
876,8.217310289,6.866748399,4.765207384,8.217310289,-6.866748399,4.765207384
877,8.606123463,4.190591867,4.464587582,8.606123463,-4.190591867,4.464587582
878,9.352971145,5.561665864,4.119931193,9.352971145,-5.561665864,4.119931193
879,8.646127418,4.966228501,1.82040701,8.646127418,-4.966228501,1.82040701
880,8.711965879,5.563614864,0.1725404291,8.711965879,-5.563614864,0.1725404291
881,9.080741836,7.385543193,3.087110943,9.080741836,-7.385543193,3.087110943
882,8.098642531,6.775837236,1.49765368,8.098642531,-6.775837236,1.49765368
883,8.941348614,5.450436999,0.3052546573,8.941348614,-5.450436999,0.3052546573
884,8.471331096,4.89993046,0.004513645757,8.471331096,-4.89993046,0.004513645757
885,9.270029854,5.113822286,1.305244448,9.270029854,-5.113822286,1.305244448
886,9.341722204,6.85025318,3.870174981,9.341722204,-6.85025318,3.870174981
887,8.663468931,7.631532404,2.930102241,8.663468931,-7.631532404,2.930102241
888,8.190306801,7.490126885,0.5337939539,8.190306801,-7.490126885,0.5337939539
889,9.806541524,4.875570166,0.06695501434,9.806541524,-4.875570166,0.06695501434
890,9.090878217,7.714164343,1.66135546,9.090878217,-7.714164343,1.66135546
891,9.343980404,5.451059592,1.360940218,9.343980404,-5.451059592,1.360940218
892,9.991011095,6.772532125,0.9669347658,9.991011095,-6.772532125,0.9669347658
893,8.118989234,4.940723227,0.5630875302,8.118989234,-4.940723227,0.5630875302
894,9.597515912,6.825374642,3.298583749,9.597515912,-6.825374642,3.298583749
895,9.858406001,4.906630112,3.571694814,9.858406001,-4.906630112,3.571694814
896,9.005571474,6.001655554,1.109658482,9.005571474,-6.001655554,1.109658482
897,9.947563819,5.53825608,0.643092924,9.947563819,-5.53825608,0.643092924
898,8.058268368,7.251456599,4.063498542,8.058268368,-7.251456599,4.063498542
899,9.938186854,7.239960988,4.453911442,9.938186854,-7.239960988,4.453911442
900,8.931605241,5.121976586,2.112588562,8.931605241,-5.121976586,2.112588562
901,8.074572882,4.253740775,0.6276181856,8.074572882,-4.253740775,0.6276181856
902,8.141768293,6.91524632,2.582561014,8.141768293,-6.91524632,2.582561014
903,8.393280932,4.93094819,1.630873987,8.393280932,-4.93094819,1.630873987
904,9.631250549,7.722578967,2.034642901,9.631250549,-7.722578967,2.034642901
905,9.117138922,6.878508506,3.190963611,9.117138922,-6.878508506,3.190963611
906,8.903727841,6.362162165,3.513540545,8.903727841,-6.362162165,3.513540545
907,9.174438391,6.352387337,3.378165277,9.174438391,-6.352387337,3.378165277
908,9.471562864,4.61962599,0.07556147876,9.471562864,-4.61962599,0.07556147876
909,8.058775582,7.457607865,1.483481935,8.058775582,-7.457607865,1.483481935
910,9.812554691,7.317047826,4.676355186,9.812554691,-7.317047826,4.676355186
911,8.015451251,6.50636485,0.7528738723,8.015451251,-6.50636485,0.7528738723
912,9.293545034,5.086332194,1.849545616,9.293545034,-5.086332194,1.849545616
913,9.089238988,4.91265579,1.817313773,9.089238988,-4.91265579,1.817313773
914,9.32843725,7.333395699,0.4753457482,9.32843725,-7.333395699,0.4753457482
915,9.06949891,7.954742843,1.390096099,9.06949891,-7.954742843,1.390096099
916,8.64903169,7.347738499,2.99874491,8.64903169,-7.347738499,2.99874491
917,8.277129481,4.369588361,2.048424185,8.277129481,-4.369588361,2.048424185
918,9.762033235,4.997963461,0.9649408602,9.762033235,-4.997963461,0.9649408602
919,8.690042825,7.872574188,2.938074985,8.690042825,-7.872574188,2.938074985
920,8.259103187,6.680259365,4.77833842,8.259103187,-6.680259365,4.77833842
921,8.617297094,7.200220528,4.253726956,8.617297094,-7.200220528,4.253726956
922,8.984601037,7.438953222,2.321805538,8.984601037,-7.438953222,2.321805538
923,8.30554886,4.094684789,4.772267958,8.30554886,-4.094684789,4.772267958
924,9.524655551,4.303621982,2.984210072,9.524655551,-4.303621982,2.984210072
925,9.075181561,4.790434323,0.4241499617,9.075181561,-4.790434323,0.4241499617
926,9.969614844,5.29607745,4.80394896,9.969614844,-5.29607745,4.80394896
927,8.1986459,7.092069074,2.453827692,8.1986459,-7.092069074,2.453827692
928,8.359207716,7.225476311,0.7397292111,8.359207716,-7.225476311,0.7397292111
929,8.392796938,5.176717022,2.67282103,8.392796938,-5.176717022,2.67282103
930,8.116608068,5.845993787,3.500897232,8.116608068,-5.845993787,3.500897232
931,8.924156791,4.006151052,0.3794234874,8.924156791,-4.006151052,0.3794234874
932,8.61597911,6.296611276,1.209904843,8.61597911,-6.296611276,1.209904843
933,9.626148214,6.946680919,4.892116798,9.626148214,-6.946680919,4.892116798
934,9.841193191,4.636746949,0.3089242687,9.841193191,-4.636746949,0.3089242687
935,9.08676536,5.185368287,4.207031864,9.08676536,-5.185368287,4.207031864
936,9.945725346,6.957367177,3.269187031,9.945725346,-6.957367177,3.269187031
937,8.651445312,7.178099813,0.8841451801,8.651445312,-7.178099813,0.8841451801
938,8.010908609,5.770010585,2.60146129,8.010908609,-5.770010585,2.60146129
939,9.247912177,5.109943284,0.9362643742,9.247912177,-5.109943284,0.9362643742
940,8.048770765,4.503491306,1.513452077,8.048770765,-4.503491306,1.513452077
941,9.207558991,5.694904637,4.736294042,9.207558991,-5.694904637,4.736294042
942,8.46474657,6.880079488,0.007193440055,8.46474657,-6.880079488,0.007193440055
943,9.842839176,4.157112977,0.9720001397,9.842839176,-4.157112977,0.9720001397
944,9.974131996,7.172341264,1.777209273,9.974131996,-7.172341264,1.777209273
945,8.434740084,6.547487576,2.616808081,8.434740084,-6.547487576,2.616808081
946,9.074919405,6.893719761,0.5569803501,9.074919405,-6.893719761,0.5569803501
947,8.162531824,5.350492506,3.106532905,8.162531824,-5.350492506,3.106532905
948,9.370577785,7.947993401,4.493831356,9.370577785,-7.947993401,4.493831356
949,8.324702178,7.378568856,1.224917394,8.324702178,-7.378568856,1.224917394
950,8.592624267,4.815137984,1.215624075,8.592624267,-4.815137984,1.215624075
951,9.691635877,5.053657128,0.1181400297,9.691635877,-5.053657128,0.1181400297
952,8.408925338,5.706474785,0.8196132163,8.408925338,-5.706474785,0.8196132163
953,8.014746461,4.214787295,1.845868121,8.014746461,-4.214787295,1.845868121
954,8.865269575,4.065489415,0.4756383259,8.865269575,-4.065489415,0.4756383259
955,8.392252399,6.509430784,4.60292535,8.392252399,-6.509430784,4.60292535
956,8.471824757,6.169988445,0.4317252023,8.471824757,-6.169988445,0.4317252023
957,9.438684458,7.228082821,0.3332726297,9.438684458,-7.228082821,0.3332726297
958,8.920830148,7.31650016,2.257555757,8.920830148,-7.31650016,2.257555757
959,8.884845275,4.19277714,1.731982236,8.884845275,-4.19277714,1.731982236
960,8.646737707,5.111661812,0.3056322937,8.646737707,-5.111661812,0.3056322937
961,8.489893488,6.139843487,2.369517234,8.489893488,-6.139843487,2.369517234
962,8.885699924,5.292934593,0.8349443883,8.885699924,-5.292934593,0.8349443883
963,8.901321488,7.136595016,2.857370002,8.901321488,-7.136595016,2.857370002
964,9.559768843,6.350002243,0.5793109529,9.559768843,-6.350002243,0.5793109529
965,9.556917434,6.194698129,0.03953737782,9.556917434,-6.194698129,0.03953737782
966,9.735615789,5.678795803,0.8821854504,9.735615789,-5.678795803,0.8821854504
967,8.871673284,6.706125699,1.27809044,8.871673284,-6.706125699,1.27809044
968,8.152461689,7.294900438,1.819599299,8.152461689,-7.294900438,1.819599299
969,9.059603529,5.009738833,0.09408871691,9.059603529,-5.009738833,0.09408871691
970,9.474927862,7.047303268,0.02919929326,9.474927862,-7.047303268,0.02919929326
971,9.054400011,4.739087099,4.021199419,9.054400011,-4.739087099,4.021199419
972,8.630623983,7.154678817,2.620280092,8.630623983,-7.154678817,2.620280092
973,9.443843581,5.108868407,1.275713668,9.443843581,-5.108868407,1.275713668
974,9.497695485,5.644847709,3.499686938,9.497695485,-5.644847709,3.499686938
975,9.232254602,5.535054498,1.193379548,9.232254602,-5.535054498,1.193379548
976,8.00370081,5.386338566,2.481996667,8.00370081,-5.386338566,2.481996667
977,8.985567592,4.580868776,2.733922803,8.985567592,-4.580868776,2.733922803
978,8.604790954,5.894279035,1.50808891,8.604790954,-5.894279035,1.50808891
979,9.668688225,7.869015527,2.31474949,9.668688225,-7.869015527,2.31474949
980,9.385166217,4.568814767,2.350865824,9.385166217,-4.568814767,2.350865824
981,8.709713594,7.053696649,2.865682383,8.709713594,-7.053696649,2.865682383
982,8.434396207,4.643041493,0.09534673456,8.434396207,-4.643041493,0.09534673456
983,8.756695189,7.020431411,2.059377658,8.756695189,-7.020431411,2.059377658
984,8.538858033,4.601704619,4.025656225,8.538858033,-4.601704619,4.025656225
985,9.747478231,6.056417731,2.883117105,9.747478231,-6.056417731,2.883117105
986,8.908981031,6.466823526,4.994682817,8.908981031,-6.466823526,4.994682817
987,8.590587517,7.750544464,0.9959158084,8.590587517,-7.750544464,0.9959158084
988,9.033133312,5.979592341,4.882659541,9.033133312,-5.979592341,4.882659541
989,8.535228274,7.844095499,2.032409484,8.535228274,-7.844095499,2.032409484
990,9.710054197,6.749548429,0.9359979729,9.710054197,-6.749548429,0.9359979729
991,8.552557073,5.227076854,0.2469604302,8.552557073,-5.227076854,0.2469604302
992,8.804174504,4.86474767,1.012889111,8.804174504,-4.86474767,1.012889111
993,9.401033338,4.889860111,1.666197167,9.401033338,-4.889860111,1.666197167
994,9.762681826,6.795686374,0.5211224988,9.762681826,-6.795686374,0.5211224988
995,8.929711413,4.086873145,2.46719882,8.929711413,-4.086873145,2.46719882
996,9.931730775,5.778633448,4.917999166,9.931730775,-5.778633448,4.917999166
997,8.289857076,7.502285433,3.306337762,8.289857076,-7.502285433,3.306337762
998,9.244971526,4.891027045,2.432031537,9.244971526,-4.891027045,2.432031537
999,9.563597905,4.143443686,0.1780891425,9.563597905,-4.143443686,0.1780891425
